RecordID,Revenue,Net_Income,Total_Assets,Total_Liabilities,Equity,Industry_Sector,Country,Is_Fraud
1307,152.31,22.84,271.18,180.13,91.06,Retail,US,0
1308,292.36,14.92,228.75,149.2,79.56,Finance,UK,0
1309,226.31,18.5,255.26,138.98,116.28,Retail,Germany,0
1310,204.21,14.79,950.2,626.15,324.05,Tech,Germany,0
1311,244.33,27.21,768.84,556.39,212.45,Finance,India,0
1312,239.85,32.2,993.84,726.22,267.62,Manufacturing,US,0
1313,266.85,16.09,475.81,383.35,92.46,Manufacturing,India,0
1314,273.38,12.92,570.6,322.17,248.43,Tech,US,0
1315,86.19,17.37,763.45,431.21,332.24,Retail,India,0
1316,108.31,22.34,850.55,722.9,127.65,Tech,UK,0
1317,141.85,37.72,304.58,161.42,143.15,Tech,US,0
1318,223.23,12.18,791.01,509.41,281.61,Manufacturing,US,0
1319,214.16,30.01,558.84,373.5,185.33,Tech,India,0
1320,52.22,42.48,878.32,615.85,262.47,Tech,US,0
1321,171.25,48.44,691.54,562.0,129.53,Finance,US,0
1322,9.48,-1.19,42.78,89.73,-80.24,Tech,Germany,1
1323,159.43,5.84,849.74,716.72,133.02,Retail,India,0
1324,218.85,3.87,283.63,210.11,73.52,Finance,US,0
1325,208.88,17.45,464.04,380.29,83.75,Manufacturing,Germany,0
1326,295.05,19.39,317.63,268.48,49.14,Retail,Germany,0
1327,58.54,49.4,366.08,205.46,160.62,Tech,India,0
1328,143.37,42.41,723.28,561.9,161.38,Manufacturing,UK,0
1329,226.48,18.23,794.99,642.75,152.25,Tech,US,0
1330,188.91,44.91,264.71,201.85,62.85,Finance,Germany,0
1331,55.95,49.11,739.02,456.75,282.26,Finance,India,0
1332,150.57,36.83,567.23,298.66,268.58,Finance,US,0
1333,18.98,-34.41,21.85,40.33,-21.35,Retail,India,1
1334,12.79,-81.62,84.06,114.21,-101.42,Manufacturing,Germany,1
1335,56.36,32.52,317.89,172.54,145.35,Retail,India,0
1336,53.71,25.42,546.84,302.84,244.0,Retail,US,0
1337,13.35,-3.29,88.95,116.08,-102.73,Manufacturing,Germany,1
1338,228.82,31.58,474.88,290.01,184.87,Tech,Germany,0
1339,4.39,-92.29,42.31,59.62,-55.22,Manufacturing,US,1
1340,239.43,14.48,410.76,205.68,205.08,Retail,UK,0
1341,248.44,28.39,467.15,358.17,108.98,Retail,India,0
1342,134.85,1.63,672.51,439.15,233.36,Finance,US,0
1343,208.52,9.31,498.15,431.89,66.26,Manufacturing,UK,0
1344,147.54,5.61,242.15,183.1,59.04,Tech,Germany,0
1345,213.93,25.39,275.38,215.37,60.01,Retail,Germany,0
1346,7.55,-80.12,11.74,57.96,-50.41,Tech,US,1
1347,137.78,40.4,835.58,738.17,97.41,Tech,UK,0
1348,232.07,14.72,596.02,437.67,158.35,Retail,India,0
1349,293.81,26.1,704.2,597.69,106.5,Manufacturing,US,0
1350,271.38,39.17,953.72,491.63,462.09,Manufacturing,Germany,0
1351,171.13,45.45,855.6,517.85,337.75,Finance,Germany,0
1352,133.82,45.39,796.95,654.9,142.05,Finance,US,0
1353,151.96,42.69,992.45,845.99,146.46,Finance,India,0
1354,179.12,15.74,834.05,440.99,393.06,Finance,India,0
1355,281.83,33.35,484.02,360.46,123.56,Finance,UK,0
1356,2.33,-69.85,10.05,37.08,-34.74,Finance,India,1
1357,122.84,34.82,424.83,260.42,164.41,Manufacturing,India,0
1358,161.78,45.65,524.7,467.22,57.49,Manufacturing,India,0
1359,9.29,-70.82,46.51,84.18,-74.89,Finance,India,1
1360,1.79,-44.5,53.5,91.61,-89.82,Finance,India,1
1361,146.0,31.06,358.0,224.2,133.8,Finance,India,0
1362,180.05,6.76,578.65,310.5,268.15,Retail,UK,0
1363,183.49,33.51,838.04,495.67,342.37,Manufacturing,India,0
1364,82.42,9.04,885.02,652.16,232.86,Finance,UK,0
1365,287.15,39.79,733.09,491.42,241.67,Retail,Germany,0
1366,232.84,2.57,950.87,490.15,460.73,Manufacturing,UK,0
1367,218.86,22.31,612.49,396.81,215.69,Tech,UK,0
1368,18.13,-52.93,81.44,95.36,-77.23,Finance,US,1
1369,77.72,22.16,999.38,739.48,259.9,Manufacturing,US,0
1370,271.51,8.25,257.42,207.98,49.44,Finance,UK,0
1371,180.66,38.44,306.88,191.35,115.52,Finance,Germany,0
1372,104.18,32.35,765.66,519.71,245.95,Manufacturing,UK,0
1373,149.4,10.14,636.22,478.36,157.86,Manufacturing,India,0
1374,186.34,27.6,222.55,172.19,50.36,Retail,UK,0
1375,74.02,22.47,637.9,452.43,185.47,Tech,US,0
1376,127.16,7.62,470.42,349.8,120.62,Finance,UK,0
1377,159.58,23.65,511.36,359.21,152.15,Retail,UK,0
1378,236.01,39.22,773.01,433.48,339.54,Manufacturing,Germany,0
1379,115.83,14.15,437.51,219.55,217.95,Retail,Germany,0
1380,256.45,14.48,414.01,337.89,76.12,Tech,UK,0
1381,6.48,-71.8,51.78,68.53,-62.06,Retail,India,1
1382,8.99,-69.7,54.74,102.55,-93.56,Tech,US,1
1383,176.09,27.56,456.71,321.29,135.42,Finance,UK,0
1384,147.32,36.5,665.37,356.06,309.32,Tech,US,0
1385,8.55,-36.56,93.23,106.48,-97.93,Manufacturing,US,1
1386,254.61,19.83,843.68,588.36,255.32,Finance,Germany,0
1387,4.68,-77.66,58.93,97.19,-92.51,Retail,US,1
1388,231.47,1.67,350.86,276.98,73.88,Retail,UK,0
1389,125.01,29.21,362.63,320.09,42.53,Finance,US,0
1390,13.34,-25.44,52.48,95.93,-82.59,Manufacturing,India,1
1391,101.08,8.77,774.49,431.9,342.6,Manufacturing,Germany,0
1392,284.84,29.99,678.08,433.29,244.79,Manufacturing,UK,0
1393,61.37,29.84,452.33,353.44,98.9,Manufacturing,Germany,0
1394,4.94,-19.98,45.88,71.94,-67.0,Manufacturing,Germany,1
1395,139.73,12.02,525.63,326.46,199.17,Tech,Germany,0
1396,257.17,12.61,289.6,187.02,102.58,Finance,India,0
1397,153.6,5.7,493.08,386.15,106.94,Manufacturing,US,0
1398,101.33,26.4,859.05,504.2,354.85,Finance,India,0
1399,287.05,44.96,341.95,255.16,86.79,Finance,UK,0
1400,80.82,21.93,603.06,337.48,265.58,Tech,UK,0
1401,258.6,18.85,399.43,355.91,43.51,Finance,US,0
1402,240.42,16.25,861.76,756.88,104.89,Finance,India,0
1403,77.02,14.69,889.43,724.59,164.84,Manufacturing,Germany,0
1404,274.72,41.31,645.61,382.55,263.06,Finance,India,0
1405,5.69,-6.99,27.3,54.27,-48.58,Retail,UK,1
1406,253.42,6.98,974.15,800.22,173.92,Retail,UK,0
1407,292.7,31.78,319.93,208.66,111.27,Retail,India,0
1408,258.21,22.72,788.88,474.62,314.25,Tech,India,0
1409,153.74,20.55,312.57,191.27,121.31,Manufacturing,Germany,0
1410,64.49,14.06,238.19,137.05,101.13,Finance,US,0
1411,118.44,9.57,361.49,321.15,40.34,Manufacturing,US,0
1412,97.99,9.72,362.66,209.8,152.86,Finance,Germany,0
1413,249.35,47.8,384.78,205.58,179.21,Finance,Germany,0
1414,153.61,31.25,685.58,599.14,86.45,Manufacturing,US,0
1415,172.18,15.93,844.97,555.99,288.99,Retail,UK,0
1416,139.04,2.59,848.88,495.1,353.77,Manufacturing,UK,0
1417,88.87,40.31,568.93,364.79,204.14,Tech,US,0
1418,18.84,-7.72,17.44,67.08,-48.24,Tech,US,1
1419,145.8,38.48,798.97,531.26,267.72,Manufacturing,Germany,0
1420,231.74,32.03,578.84,394.41,184.43,Finance,US,0
1421,70.52,40.6,893.42,518.06,375.36,Retail,Germany,0
1422,292.5,29.46,786.05,631.6,154.44,Retail,US,0
1423,2.09,-12.7,17.98,37.72,-35.63,Retail,India,1
1424,111.47,21.85,553.29,338.99,214.31,Finance,UK,0
1425,203.85,46.63,762.21,594.12,168.09,Tech,India,0
1426,127.81,20.8,691.29,451.57,239.73,Tech,UK,0
1427,62.05,47.85,846.61,602.67,243.94,Tech,India,0
1428,123.46,31.58,846.33,514.05,332.28,Retail,Germany,0
1429,254.35,29.48,500.49,288.71,211.78,Finance,UK,0
1430,96.14,18.96,514.27,456.67,57.6,Retail,UK,0
1431,268.21,7.59,549.11,492.68,56.43,Finance,US,0
1432,9.01,-58.43,29.12,62.42,-53.4,Manufacturing,US,1
1433,187.47,27.39,669.19,576.88,92.31,Manufacturing,UK,0
1434,234.87,12.21,673.04,529.62,143.42,Manufacturing,Germany,0
1435,9.11,-94.71,45.45,79.52,-70.4,Retail,US,1
1436,217.91,10.71,480.23,406.63,73.6,Finance,Germany,0
1437,147.27,41.76,660.94,588.2,72.73,Retail,US,0
1438,284.66,36.87,249.02,155.45,93.57,Tech,India,0
1439,2.62,-9.64,20.91,39.49,-36.87,Retail,Germany,1
1440,5.52,-74.94,48.16,73.67,-68.15,Manufacturing,UK,1
1441,250.38,35.73,675.43,452.19,223.24,Finance,India,0
1442,278.4,48.29,369.8,298.6,71.2,Finance,India,0
1443,187.53,24.7,639.82,559.55,80.27,Manufacturing,Germany,0
1444,66.21,35.95,620.81,529.76,91.06,Tech,US,0
1445,221.25,12.32,406.41,219.04,187.37,Tech,Germany,0
1446,3.51,-11.06,12.47,48.53,-45.02,Finance,UK,1
1447,8.87,-53.99,78.55,115.61,-106.75,Tech,US,1
1448,186.91,45.25,684.95,473.99,210.96,Tech,India,0
1449,173.63,18.53,494.25,317.26,176.99,Tech,UK,0
1450,86.57,44.82,482.94,266.71,216.23,Tech,Germany,0
1451,1.29,-77.32,95.43,107.41,-106.12,Finance,UK,1
1452,257.13,12.0,586.68,493.47,93.21,Retail,Germany,0
1453,163.76,6.06,818.81,688.08,130.72,Finance,UK,0
1454,15.95,-79.75,93.22,137.92,-121.98,Manufacturing,India,1
1455,96.6,49.76,242.13,127.6,114.53,Finance,UK,0
1456,156.76,26.63,750.12,510.82,239.3,Manufacturing,US,0
1457,170.08,37.29,804.55,430.04,374.5,Tech,US,0
1458,4.63,-61.19,13.06,59.88,-55.25,Finance,UK,1
1459,251.24,27.96,382.91,192.51,190.4,Tech,US,0
1460,264.33,23.95,261.7,186.91,74.79,Finance,US,0
1461,71.3,1.12,590.91,522.98,67.93,Tech,UK,0
1462,52.1,7.63,649.75,495.44,154.31,Tech,US,0
1463,252.53,38.32,931.37,533.88,397.5,Manufacturing,UK,0
1464,167.94,29.88,575.04,341.72,233.32,Finance,Germany,0
1465,88.2,14.92,868.12,608.25,259.87,Manufacturing,US,0
1466,214.47,6.17,205.98,154.97,51.01,Finance,India,0
1467,180.14,48.06,474.32,393.42,80.9,Tech,US,0
1468,198.06,10.08,526.56,369.57,156.99,Manufacturing,UK,0
1469,297.58,22.87,601.79,377.33,224.45,Finance,UK,0
1470,137.28,36.2,873.27,506.2,367.07,Manufacturing,UK,0
1471,169.55,18.49,491.01,317.74,173.27,Manufacturing,Germany,0
1472,9.5,-84.44,30.59,51.81,-42.31,Tech,UK,1
1473,218.77,39.49,871.63,454.26,417.37,Tech,Germany,0
1474,244.35,2.46,530.73,393.82,136.91,Retail,Germany,0
1475,95.86,5.81,583.48,383.91,199.58,Retail,UK,0
1476,257.27,21.84,505.44,377.05,128.39,Tech,Germany,0
1477,164.11,7.21,525.47,331.28,194.19,Finance,India,0
1478,215.88,35.35,343.61,295.59,48.02,Manufacturing,UK,0
1479,298.08,34.29,737.38,631.35,106.03,Tech,India,0
1480,68.37,48.18,432.02,264.65,167.38,Retail,India,0
1481,116.64,37.43,773.89,482.27,291.62,Retail,Germany,0
1482,165.0,21.15,524.54,353.5,171.04,Manufacturing,India,0
1483,100.72,39.32,660.38,562.4,97.98,Tech,US,0
1484,97.77,44.5,970.07,815.18,154.89,Manufacturing,UK,0
1485,233.12,21.83,767.85,456.29,311.56,Manufacturing,India,0
1486,13.94,-25.46,44.97,60.72,-46.77,Manufacturing,US,1
1487,149.28,42.08,770.44,685.34,85.1,Manufacturing,India,0
1488,18.96,-10.56,30.13,68.9,-49.94,Tech,UK,1
1489,2.31,-24.39,41.71,56.68,-54.37,Finance,India,1
1490,247.4,24.15,218.29,143.4,74.89,Manufacturing,UK,0
1491,1.23,-61.46,12.54,33.16,-31.93,Tech,India,1
1492,82.16,39.61,688.38,525.81,162.57,Finance,Germany,0
1493,198.52,6.62,289.05,174.12,114.93,Finance,UK,0
1494,175.68,47.68,324.66,206.44,118.21,Tech,Germany,0
1495,140.99,7.03,342.57,251.05,91.52,Retail,India,0
1496,99.29,34.21,607.57,534.74,72.83,Manufacturing,UK,0
1497,18.05,-96.04,23.86,45.03,-26.98,Finance,UK,1
1498,16.56,-17.59,96.47,110.61,-94.05,Finance,UK,1
1499,228.81,9.12,811.62,645.7,165.92,Tech,Germany,0
1500,285.08,11.56,834.03,455.4,378.63,Tech,UK,0
1501,237.45,37.7,613.64,355.77,257.87,Manufacturing,Germany,0
1502,286.46,1.65,524.28,373.15,151.13,Finance,Germany,0
1503,220.63,18.87,284.21,179.14,105.07,Finance,UK,0
1504,266.76,13.96,904.44,515.35,389.09,Retail,India,0
1505,229.22,43.05,521.38,462.83,58.55,Tech,India,0
1506,207.38,8.33,304.01,209.22,94.78,Tech,UK,0
1507,196.82,15.34,367.89,214.72,153.17,Manufacturing,UK,0
1508,19.53,-61.79,72.13,102.38,-82.86,Finance,US,1
1509,209.47,39.2,607.69,412.19,195.49,Tech,Germany,0
1510,170.09,13.1,889.3,749.27,140.03,Manufacturing,India,0
1511,8.28,-0.11,22.63,58.77,-50.48,Finance,Germany,1
1512,98.94,21.93,226.64,203.7,22.94,Retail,Germany,0
1513,277.69,43.15,653.5,562.57,90.93,Finance,UK,0
1514,14.99,-56.23,42.12,82.64,-67.66,Finance,UK,1
1515,11.93,-90.97,47.05,71.92,-59.99,Retail,UK,1
1516,19.76,-52.76,20.65,61.55,-41.78,Manufacturing,US,1
1517,126.39,43.66,208.69,149.64,59.05,Tech,India,0
1518,108.13,24.04,305.64,268.17,37.47,Tech,India,0
1519,110.47,35.69,317.32,277.19,40.13,Tech,UK,0
1520,66.0,38.58,816.93,713.47,103.46,Retail,US,0
1521,206.67,39.14,780.54,643.79,136.75,Finance,Germany,0
1522,210.77,17.48,204.81,141.76,63.04,Finance,India,0
1523,87.4,27.96,451.26,399.07,52.18,Tech,India,0
1524,106.96,34.94,592.2,329.48,262.72,Finance,Germany,0
1525,286.51,21.89,924.0,651.2,272.81,Finance,US,0
1526,172.73,46.98,478.8,256.12,222.68,Retail,US,0
1527,228.0,17.53,991.82,856.54,135.28,Tech,Germany,0
1528,269.59,7.84,303.68,172.54,131.14,Tech,US,0
1529,99.57,25.02,365.75,233.8,131.94,Tech,US,0
1530,18.45,-95.14,90.17,117.65,-99.2,Retail,Germany,1
1531,226.81,8.35,604.61,462.51,142.11,Manufacturing,UK,0
1532,250.28,44.68,550.33,326.72,223.6,Tech,Germany,0
1533,55.63,19.86,943.82,805.41,138.41,Retail,India,0
1534,2.8,-75.59,70.58,89.11,-86.31,Finance,Germany,1
1535,177.28,13.61,987.23,757.99,229.25,Tech,US,0
1536,173.83,27.07,964.36,659.45,304.9,Manufacturing,US,0
1537,10.24,-4.85,68.59,86.92,-76.67,Retail,US,1
1538,9.64,-9.83,61.37,108.02,-98.38,Manufacturing,Germany,1
1539,168.05,30.0,443.84,228.63,215.21,Retail,India,0
1540,10.14,-89.34,70.34,115.96,-105.81,Retail,India,1
1541,81.71,41.69,781.66,558.06,223.59,Tech,Germany,0
1542,186.66,31.76,634.15,542.89,91.27,Tech,India,0
1543,256.62,34.82,939.93,517.85,422.07,Retail,India,0
1544,194.34,37.49,476.56,312.78,163.78,Finance,India,0
1545,249.51,3.13,960.72,628.53,332.19,Retail,UK,0
1546,52.37,9.52,586.07,441.2,144.87,Finance,US,0
1547,183.92,41.35,345.26,298.96,46.31,Retail,India,0
1548,184.6,20.71,368.92,279.97,88.95,Manufacturing,India,0
1549,71.99,19.26,941.96,487.56,454.4,Retail,India,0
1550,145.59,37.43,927.46,525.53,401.94,Retail,UK,0
1551,16.28,-51.61,20.39,48.41,-32.14,Retail,India,1
1552,187.32,19.81,310.57,230.98,79.59,Manufacturing,UK,0
1553,65.55,7.8,380.65,318.11,62.53,Tech,UK,0
1554,163.98,26.99,581.23,306.99,274.24,Retail,UK,0
1555,121.16,21.48,345.55,290.21,55.34,Finance,UK,0
1556,63.16,28.52,753.22,485.95,267.27,Finance,US,0
1557,16.7,-44.05,35.8,79.57,-62.87,Finance,India,1
1558,9.21,-68.68,70.49,108.37,-99.16,Tech,UK,1
1559,217.1,23.73,284.73,176.8,107.92,Manufacturing,UK,0
1560,264.72,45.34,418.29,213.95,204.34,Retail,UK,0
1561,109.84,35.66,354.05,263.38,90.67,Manufacturing,US,0
1562,19.85,-77.65,91.19,106.6,-86.75,Tech,US,1
1563,3.42,-73.98,11.96,61.34,-57.92,Retail,India,1
1564,256.6,11.56,606.81,321.29,285.51,Finance,Germany,0
1565,255.26,32.83,952.82,775.01,177.81,Finance,US,0
1566,260.65,34.58,416.95,305.72,111.23,Finance,India,0
1567,272.4,18.26,207.8,129.4,78.41,Manufacturing,US,0
1568,140.0,31.9,524.89,291.23,233.66,Manufacturing,India,0
1569,117.1,9.15,361.79,222.41,139.38,Tech,UK,0
1570,228.74,24.47,713.72,586.86,126.86,Retail,US,0
1571,129.02,17.11,978.89,694.37,284.52,Tech,India,0
1572,243.06,3.41,374.9,302.17,72.73,Retail,US,0
1573,114.83,29.1,274.45,221.22,53.23,Finance,India,0
1574,83.03,49.25,891.68,701.04,190.64,Finance,Germany,0
1575,295.41,2.14,856.86,675.42,181.43,Tech,India,0
1576,128.0,4.89,675.8,388.6,287.2,Tech,UK,0
1577,288.84,29.31,569.07,391.48,177.58,Retail,US,0
1578,290.49,9.44,729.21,613.81,115.4,Finance,UK,0
1579,183.19,31.94,972.95,551.33,421.62,Retail,US,0
1580,1.92,-96.46,99.17,135.3,-133.39,Retail,US,1
1581,132.27,28.9,474.61,239.44,235.17,Retail,India,0
1582,8.57,-65.15,54.83,99.9,-91.33,Tech,US,1
1583,108.9,5.5,736.33,630.54,105.79,Finance,UK,0
1584,244.98,7.85,601.23,439.41,161.82,Finance,US,0
1585,97.67,33.16,350.12,293.06,57.06,Manufacturing,India,0
1586,1.44,-52.86,50.68,83.49,-82.05,Finance,US,1
1587,137.41,5.87,627.38,558.29,69.09,Retail,Germany,0
1588,242.13,14.89,900.86,557.72,343.14,Manufacturing,Germany,0
1589,199.64,46.44,340.77,270.3,70.47,Manufacturing,US,0
1590,137.53,12.44,736.76,592.13,144.63,Retail,Germany,0
1591,130.45,43.02,382.63,242.09,140.54,Tech,India,0
1592,206.02,44.92,566.27,395.24,171.03,Finance,India,0
1593,85.17,16.08,243.14,141.44,101.7,Finance,India,0
1594,200.95,21.29,514.5,260.99,253.51,Manufacturing,US,0
1595,59.72,41.19,494.27,436.55,57.72,Finance,India,0
1596,148.38,26.3,630.3,418.65,211.65,Finance,Germany,0
1597,231.63,17.75,521.16,311.35,209.81,Retail,US,0
1598,69.94,22.8,313.13,223.94,89.19,Finance,US,0
1599,15.34,-17.99,46.57,87.73,-72.39,Finance,India,1
1600,251.04,13.41,257.93,187.4,70.53,Retail,Germany,0
1601,148.66,23.81,347.87,220.85,127.02,Tech,India,0
1602,17.32,-18.77,54.23,79.97,-62.66,Finance,US,1
1603,296.79,44.01,783.65,435.88,347.77,Retail,Germany,0
1604,158.89,19.69,358.71,186.4,172.32,Manufacturing,UK,0
1605,7.64,-43.85,28.47,52.77,-45.13,Retail,India,1
1606,129.99,30.77,241.36,179.07,62.29,Tech,Germany,0
1607,297.38,34.03,203.51,156.2,47.31,Finance,US,0
1608,208.36,41.89,547.02,407.85,139.18,Manufacturing,UK,0
1609,142.64,39.53,835.5,608.65,226.85,Manufacturing,UK,0
1610,14.9,-73.48,50.25,80.53,-65.63,Tech,UK,1
1611,83.29,47.52,204.4,164.83,39.56,Retail,US,0
1612,185.37,1.45,271.21,219.56,51.65,Manufacturing,India,0
1613,67.27,24.17,820.67,733.97,86.7,Finance,UK,0
1614,128.05,4.15,621.39,353.48,267.91,Manufacturing,Germany,0
1615,10.07,-1.43,14.15,33.76,-23.69,Finance,US,1
1616,282.07,10.92,267.16,192.68,74.48,Tech,US,0
1617,71.5,16.31,575.74,501.3,74.44,Retail,US,0
1618,163.06,26.67,232.5,195.61,36.89,Retail,India,0
1619,79.54,14.8,553.23,321.58,231.65,Manufacturing,Germany,0
1620,129.04,15.51,815.69,534.14,281.54,Tech,India,0
1621,296.55,38.04,203.77,122.38,81.39,Finance,US,0
1622,121.84,9.13,671.09,429.7,241.39,Tech,US,0
1623,104.79,22.38,899.93,460.8,439.13,Manufacturing,US,0
1624,197.64,38.05,804.57,576.84,227.73,Manufacturing,Germany,0
1625,277.52,9.85,428.15,241.45,186.7,Retail,Germany,0
1626,289.35,44.89,758.57,419.37,339.2,Tech,India,0
1627,101.51,38.96,546.38,383.08,163.3,Retail,Germany,0
1628,200.91,42.15,844.72,679.12,165.6,Finance,Germany,0
1629,228.84,24.07,763.26,562.01,201.24,Retail,Germany,0
1630,204.49,5.34,295.84,189.85,106.0,Retail,UK,0
1631,3.69,-80.82,83.05,130.09,-126.4,Tech,India,1
1632,104.93,42.11,288.51,161.87,126.63,Retail,India,0
1633,80.11,18.81,636.6,398.15,238.45,Manufacturing,India,0
1634,78.21,46.53,383.92,225.45,158.46,Tech,US,0
1635,122.88,14.17,318.35,193.36,124.99,Manufacturing,US,0
1636,163.64,7.24,324.99,201.75,123.24,Finance,Germany,0
1637,16.88,-5.21,41.67,87.78,-70.91,Tech,UK,1
1638,190.93,36.92,536.84,425.2,111.64,Manufacturing,India,0
1639,257.66,11.94,971.49,539.24,432.25,Manufacturing,US,0
1640,284.69,8.7,955.92,809.22,146.7,Tech,India,0
1641,9.07,-16.7,18.0,57.21,-48.15,Retail,India,1
1642,19.58,-74.03,27.1,77.07,-57.48,Finance,UK,1
1643,171.22,44.98,527.36,330.68,196.68,Finance,Germany,0
1644,127.22,30.69,963.84,676.72,287.12,Tech,Germany,0
1645,14.76,-39.87,55.9,81.02,-66.26,Retail,US,1
1646,104.36,38.08,354.37,184.52,169.85,Tech,India,0
1647,170.34,31.78,252.71,194.83,57.88,Tech,India,0
1648,55.45,32.19,570.18,440.33,129.85,Finance,India,0
1649,88.18,31.64,613.7,529.54,84.16,Finance,US,0
1650,78.15,4.45,658.63,453.8,204.83,Retail,UK,0
1651,17.31,-72.68,98.53,146.62,-129.31,Manufacturing,US,1
1652,137.01,27.62,428.22,225.16,203.06,Tech,US,0
1653,173.97,18.85,359.49,228.55,130.93,Finance,Germany,0
1654,73.8,44.37,692.78,479.86,212.92,Manufacturing,India,0
1655,138.04,42.42,789.22,694.98,94.24,Tech,US,0
1656,2.58,-81.63,63.08,91.79,-89.21,Manufacturing,US,1
1657,56.96,48.87,892.38,628.59,263.79,Manufacturing,Germany,0
1658,153.09,48.11,807.46,609.5,197.96,Finance,Germany,0
1659,17.46,-9.46,33.01,57.22,-39.76,Manufacturing,Germany,1
1660,80.19,48.7,905.12,534.69,370.44,Tech,Germany,0
1661,284.55,44.9,561.48,422.77,138.71,Tech,US,0
1662,227.85,37.99,249.07,194.26,54.81,Manufacturing,UK,0
1663,214.83,30.74,429.47,297.72,131.75,Retail,US,0
1664,214.47,31.87,680.42,553.25,127.16,Retail,India,0
1665,85.08,35.09,713.47,593.02,120.45,Tech,US,0
1666,53.38,10.5,878.93,528.57,350.35,Retail,Germany,0
1667,212.47,10.83,565.04,415.99,149.05,Retail,UK,0
1668,263.78,46.14,369.57,194.73,174.83,Finance,Germany,0
1669,73.57,5.19,640.96,457.57,183.39,Manufacturing,Germany,0
1670,250.49,49.25,334.9,195.96,138.93,Finance,Germany,0
1671,149.31,1.87,407.59,282.42,125.17,Retail,Germany,0
1672,11.59,-86.41,38.45,52.44,-40.85,Finance,Germany,1
1673,233.7,37.23,378.11,241.02,137.09,Tech,UK,0
1674,270.33,16.67,997.9,595.32,402.58,Manufacturing,UK,0
1675,3.94,-1.42,56.93,103.09,-99.15,Tech,UK,1
1676,276.13,9.78,861.26,449.24,412.02,Manufacturing,US,0
1677,50.98,16.04,353.4,302.85,50.55,Finance,UK,0
1678,82.86,34.24,823.89,606.16,217.73,Finance,Germany,0
1679,252.13,22.86,903.94,601.41,302.53,Manufacturing,Germany,0
1680,85.38,36.61,392.14,337.58,54.56,Finance,India,0
1681,205.68,36.78,441.65,229.12,212.53,Retail,UK,0
1682,67.51,2.41,278.29,247.67,30.62,Tech,US,0
1683,294.99,26.04,449.08,302.68,146.39,Retail,Germany,0
1684,68.65,31.65,253.16,127.18,125.98,Manufacturing,Germany,0
1685,152.6,10.65,458.69,309.11,149.58,Tech,Germany,0
1686,162.05,30.61,278.95,243.16,35.79,Tech,US,0
1687,89.56,49.6,299.38,190.74,108.64,Manufacturing,US,0
1688,137.72,1.96,410.26,304.46,105.8,Manufacturing,Germany,0
1689,144.6,38.82,464.56,369.92,94.64,Finance,Germany,0
1690,13.51,-84.93,76.89,117.41,-103.91,Retail,Germany,1
1691,268.11,20.23,845.18,557.82,287.37,Tech,US,0
1692,103.8,19.38,588.18,363.2,224.98,Retail,Germany,0
1693,290.51,42.08,685.83,499.34,186.49,Manufacturing,US,0
1694,200.56,49.4,461.92,299.41,162.52,Tech,UK,0
1695,14.39,-32.95,68.84,111.3,-96.92,Retail,Germany,1
1696,15.68,-36.73,63.83,96.32,-80.64,Manufacturing,India,1
1697,127.87,29.87,768.18,410.51,357.67,Tech,UK,0
1698,56.03,35.1,578.13,516.57,61.56,Retail,UK,0
1699,54.69,35.47,913.94,480.09,433.85,Manufacturing,India,0
1700,258.93,23.82,388.75,209.23,179.53,Retail,US,0
1701,211.43,28.37,596.86,300.09,296.77,Retail,Germany,0
1702,208.8,29.52,312.37,164.75,147.61,Tech,Germany,0
1703,19.48,-42.45,24.97,57.64,-38.16,Manufacturing,Germany,1
1704,16.1,-83.8,77.31,119.64,-103.54,Tech,India,1
1705,1.36,-27.85,41.13,55.05,-53.7,Finance,UK,1
1706,55.13,2.07,977.15,655.91,321.24,Manufacturing,UK,0
1707,221.05,47.28,849.35,439.07,410.28,Finance,US,0
1708,67.74,31.61,461.68,274.29,187.39,Tech,India,0
1709,196.17,27.02,857.96,516.39,341.57,Tech,India,0
1710,109.24,25.37,905.65,807.29,98.37,Manufacturing,US,0
1711,13.87,-0.87,65.48,94.15,-80.27,Finance,Germany,1
1712,188.24,21.88,649.63,531.97,117.66,Manufacturing,UK,0
1713,3.44,-65.22,58.4,108.36,-104.92,Manufacturing,UK,1
1714,210.53,41.26,535.11,373.75,161.36,Retail,India,0
1715,4.57,-93.31,87.67,120.56,-116.0,Finance,US,1
1716,271.43,34.43,807.11,454.3,352.8,Retail,India,0
1717,268.54,32.99,767.3,439.11,328.18,Manufacturing,US,0
1718,67.37,6.68,870.3,586.93,283.38,Finance,US,0
1719,237.97,31.02,359.32,304.09,55.23,Retail,UK,0
1720,80.71,9.73,308.54,243.3,65.24,Manufacturing,UK,0
1721,65.27,25.57,676.35,530.56,145.79,Manufacturing,US,0
1722,177.2,12.77,493.79,264.48,229.3,Retail,UK,0
1723,220.64,34.04,785.9,393.95,391.95,Finance,India,0
1724,281.38,43.58,439.85,297.4,142.44,Manufacturing,Germany,0
1725,239.3,13.42,593.08,479.83,113.25,Retail,Germany,0
1726,194.64,46.37,957.76,850.43,107.34,Retail,Germany,0
1727,226.5,42.21,814.45,610.07,204.38,Manufacturing,US,0
1728,8.1,-58.73,25.98,56.64,-48.53,Retail,US,1
1729,220.48,38.17,237.91,205.91,32.0,Manufacturing,India,0
1730,90.11,32.5,242.89,198.29,44.6,Finance,US,0
